Ticker,Year,EPS,End
CMG,2011,6.89,2011-12-31
FICO,2011,0.83,2011-12-31
LII,2011,1.68,2011-12-31
EMR,2011,0.5,2011-12-31
MPWR,2011,0.39,2011-12-31
AFL,2011,1.17,2011-12-31
EME,2011,1.96,2011-12-31
CL,2011,1.22,2011-12-31
ALGN,2011,0.86,2011-12-31
DAL,2011,0.51,2011-12-31
EQT,2011,3.21,2011-12-31
EXR,2011,0.17,2011-12-31
TT,2011,1.06,2011-12-31
AMD,2011,0.68,2011-12-31
LH,2011,1.36,2011-12-31
CNP,2011,0.27,2011-12-31
CAH,2011,1.44,2011-12-31
JPM,2011,4.5,2011-12-31
LNT,2011,2.74,2011-12-31
NSC,2011,1.44,2011-12-31
RF,2011,-0.34,2011-12-31
EIX,2011,-2.57,2011-12-31
CHD,2011,0.45,2011-12-31
DVN,2011,1.25,2011-12-31
EOG,2011,4.15,2011-12-31
AMZN,2011,1.39,2011-12-31
XOM,2011,8.43,2011-12-31
WM,2011,0.58,2011-12-31
DVA,2011,5.05,2011-12-31
MAS,2011,-1.66,2011-12-31
WTW,2011,1.18,2011-12-31
AMP,2011,1.03,2011-12-31
XYL,2011,0.28,2011-12-31
COF,2011,6.85,2011-12-31
RSG,2011,1.57,2011-12-31
CTSH,2011,0.79,2011-12-31
SNA,2011,4.75,2011-12-31
PWR,2011,0.62,2011-12-31
CF,2011,6.71,2011-12-31
TRV,2011,3.4,2011-12-31
NEM,2011,-2.08,2011-12-31
GRMN,2011,2.68,2011-12-31
HUBB,2011,4.47,2011-12-31
LUV,2011,0.2,2011-12-31
CMI,2011,9.58,2011-12-31
PPL,2011,0.78,2011-12-31
DTE,2011,4.19,2011-12-31
BSX,2011,0.29,2011-12-31
ZBH,2011,4.05,2011-12-31
GWW,2011,9.26,2011-12-31
VLO,2011,0.08,2011-12-31
APTV,2011,2.72,2011-12-31
MTB,2011,6.37,2011-12-31
DOC,2011,0.15,2011-12-31
IP,2011,0.59,2011-12-31
WRB,2011,0.85,2011-12-31
HCA,2011,4.43,2011-12-31
ACGL,2011,1.05,2011-12-31
BA,2011,1.86,2011-12-31
GE,2011,1.24,2011-12-31
ALB,2011,0.51,2011-12-31
IT,2011,1.43,2011-12-31
ICE,2011,6.97,2011-12-31
MRK,2011,2.04,2011-12-31
NVR,2011,23.66,2011-12-31
IFF,2011,3.3,2011-12-31
BKNG,2011,21.27,2011-12-31
DOV,2011,4.82,2011-12-31
PEP,2011,4.08,2011-12-31
CSGP,2011,0.63,2011-12-31
XEL,2011,1.72,2011-12-31
UNP,2011,2.01,2011-12-31
FCX,2011,4.81,2011-12-31
APD,2011,1.18,2011-12-31
BR,2011,0.19,2011-12-31
WAB,2011,3.54,2011-12-31
MGM,2011,-0.23,2011-12-31
MOH,2011,-0.72,2011-12-31
FTNT,2011,0.41,2011-12-31
CVS,2011,0.82,2011-12-31
HWM,2011,0.57,2011-12-31
AVY,2011,1.8,2011-12-31
VRSN,2011,0.87,2011-12-31
CINF,2011,1.02,2011-12-31
PLD,2011,-0.1,2011-12-31
F,2011,5.33,2011-12-31
MCK,2011,1.22,2011-12-31
NUE,2011,2.45,2011-12-31
PGR,2011,1.61,2011-12-31
BMY,2011,0.5,2011-12-31
BEN,2011,2.21,2011-12-31
C,2011,3.73,2011-12-31
STLD,2011,0.14,2011-12-31
PKG,2011,0.41,2011-12-31
MAA,2011,0.49,2011-12-31
VRSK,2011,1.7,2011-12-31
HSIC,2011,1.18,2011-12-31
WYNN,2011,1.53,2011-12-31
AXON,2011,-0.12,2011-12-31
CPAY,2011,1.83,2011-12-31
ADP,2011,0.77,2011-12-31
AOS,2011,6.63,2011-12-31
PFG,2011,0.48,2011-12-31
PNR,2011,-0.08,2011-12-31
AAPL,2011,14.03,2011-12-31
ISRG,2011,3.86,2011-12-31
PG,2011,1.67,2011-12-31
ORLY,2011,0.96,2011-12-31
IDXX,2011,0.68,2011-12-31
BIIB,2011,5.09,2011-12-31
GPC,2011,3.61,2011-12-31
DHI,2011,0.09,2011-12-31
T,2011,-1.12,2011-12-31
AJG,2011,0.36,2011-12-31
UNH,2011,1.19,2011-12-31
AKAM,2011,1.09,2011-12-31
HBAN,2011,0.59,2011-12-31
HAL,2011,3.09,2011-12-31
GM,2011,0.3,2011-12-31
STT,2011,3.82,2011-12-31
PNW,2011,0.12,2011-12-31
PCG,2011,2.1,2011-12-31
MET,2011,6.34,2011-12-31
CCI,2011,0.16,2011-12-31
BDX,2011,1.23,2011-12-31
OKE,2011,1.72,2011-12-31
URI,2011,1.62,2011-12-31
PM,2011,4.85,2011-12-31
PSX,2011,7.61,2011-12-31
AIZ,2011,5.65,2011-12-31
GL,2011,1.21,2011-12-31
MS,2011,1.25,2011-12-31
IBM,2011,13.25,2011-12-31
CTRA,2011,0.29,2011-12-31
ZTS,2011,0.49,2011-12-31
GILD,2011,3.62,2011-12-31
ON,2011,0.03,2011-12-31
IEX,2011,0.57,2011-12-31
ABT,2011,1.03,2011-12-31
GS,2011,4.71,2011-12-31
TECH,2011,0.7,2011-12-31
HII,2011,-1.93,2011-12-31
MMM,2011,1.36,2011-12-31
SLB,2011,3.7,2011-12-31
VRTX,2011,0.14,2011-12-31
MPC,2011,-0.21,2011-12-31
MTD,2011,8.45,2011-12-31
PFE,2011,1.28,2011-12-31
BK,2011,2.03,2011-12-31
ADM,2011,0.12,2011-12-31
GNRC,2011,4.84,2011-12-31
UAL,2011,2.54,2011-12-31
ATO,2011,0.75,2011-12-31
COP,2011,9.04,2011-12-31
TRGP,2011,0.75,2011-12-31
PCAR,2011,2.87,2011-12-31
VZ,2011,0.85,2011-12-31
TPR,2011,1.2,2011-12-31
ABBV,2011,2.18,2011-12-31
OXY,2011,8.32,2011-12-31
INTC,2011,2.46,2011-12-31
IBKR,2011,1.39,2011-12-31
PPG,2011,1.41,2011-12-31
BAC,2011,0.01,2011-12-31
UHS,2011,4.09,2011-12-31
BX,2011,-0.05,2011-12-31
ED,2011,3.59,2011-12-31
VMC,2011,-0.55,2011-12-31
UPS,2011,3.88,2011-12-31
OMC,2011,3.38,2011-12-31
D,2011,2.46,2011-12-31
SMCI,2011,0.42,2011-12-31
SPGI,2011,3.05,2011-12-31
PNC,2011,5.7,2011-12-31
GD,2011,6.94,2011-12-31
META,2011,0.52,2011-12-31
ODFL,2011,1.63,2011-12-31
POOL,2011,-0.21,2011-12-31
MSFT,2011,1.47,2011-12-31
HIG,2011,1.39,2011-12-31
LYB,2011,3.76,2011-12-31
BAX,2011,3.91,2011-12-31
ITW,2011,4.21,2011-12-31
SWK,2011,4.06,2011-12-31
HUM,2011,8.58,2011-12-31
BALL,2011,2.69,2011-12-31
HON,2011,-0.4,2011-12-31
TFC,2011,1.85,2011-12-31
PH,2011,1.59,2011-12-31
DHR,2011,0.83,2011-12-31
RCL,2011,0.17,2011-12-31
BRO,2011,1.15,2011-12-31
SYK,2011,1.05,2011-12-31
FSLR,2011,-0.46,2011-12-31
IQV,2011,2.08,2011-12-31
MCO,2011,2.52,2011-12-31
USB,2011,2.47,2011-12-31
IRM,2011,0.18,2011-12-31
VTR,2011,1.6,2011-12-31
FIX,2011,0.05,2011-12-31
DUK,2011,0.65,2011-12-31
PRU,2011,1.09,2011-12-31
ARE,2011,0.44,2011-12-31
MCHP,2011,1.34,2011-12-31
FIS,2011,1.56,2011-12-31
HST,2011,-0.02,2011-12-31
SYY,2011,0.43,2011-12-31
FITB,2011,1.2,2011-12-31
CLX,2011,1.78,2011-12-31
AVB,2011,4.89,2011-12-31
GLW,2011,1.8,2011-12-31
FE,2011,2.22,2011-12-31
SO,2011,0.3,2011-12-31
AON,2011,0.85,2011-12-31
FISV,2011,3.31,2011-12-31
TYL,2011,0.88,2011-12-31
PEG,2011,2.97,2011-12-31
NRG,2011,-0.48,2011-12-31
IVZ,2011,1.58,2011-12-31
TSLA,2012,-0.86,2012-03-31
NTAP,2012,0.48,2012-10-26
ROST,2012,2.5,2012-10-27
DLTR,2012,0.68,2012-10-27
TGT,2012,0.97,2012-10-27
TJX,2012,1.77,2012-10-27
ULTA,2012,1.71,2012-10-27
CSCO,2012,0.39,2012-10-27
LULU,2012,0.4,2012-10-28
NVDA,2012,0.63,2012-10-28
AMAT,2012,0.09,2012-10-28
CPB,2012,0.78,2012-10-28
HRL,2012,1.9,2012-10-28
HD,2012,0.64,2012-10-28
WSM,2012,0.5,2012-10-28
COO,2012,1.49,2012-10-31
PANW,2012,-0.05,2012-10-31
A,2012,3.31,2012-10-31
LDOS,2012,1.32,2012-10-31
SJM,2012,1.36,2012-10-31
SNPS,2012,1.24,2012-10-31
INTU,2012,-0.06,2012-10-31
HPQ,2012,-6.41,2012-10-31
CRM,2012,-1.55,2012-10-31
ADSK,2012,0.76,2012-10-31
DE,2012,1.76,2012-10-31
NDSN,2012,3.49,2012-10-31
CPRT,2012,0.37,2012-10-31
WMT,2012,1.08,2012-10-31
LOW,2012,1.43,2012-11-02
DG,2012,0.62,2012-11-02
ADI,2012,0.6,2012-11-03
BBY,2012,0.47,2012-11-03
KR,2012,1.9,2012-11-03
AZO,2012,5.52,2012-11-17
COST,2012,0.96,2012-11-25
CAG,2012,0.52,2012-11-25
GIS,2012,0.84,2012-11-25
DRI,2012,1.12,2012-11-25
MU,2012,-0.27,2012-11-29
NKE,2012,0.43,2012-11-30
ACN,2012,1.09,2012-11-30
LEN,2012,3.58,2012-11-30
MOS,2012,2.49,2012-11-30
FDS,2012,1.12,2012-11-30
MKC,2012,1.12,2012-11-30
GPN,2012,0.89,2012-11-30
ADBE,2012,1.68,2012-11-30
CCL,2012,1.67,2012-11-30
JBL,2012,0.52,2012-11-30
CTAS,2012,0.63,2012-11-30
FDX,2012,1.39,2012-11-30
PAYX,2012,0.41,2012-11-30
ORCL,2012,0.54,2012-11-30
LRCX,2012,0.04,2012-12-23
JCI,2012,0.35,2012-12-28
J,2012,0.77,2012-12-28
WDC,2012,1.38,2012-12-28
SWKS,2012,0.35,2012-12-28
MAR,2012,1.77,2012-12-28
TRMB,2012,0.76,2012-12-28
GEN,2012,0.82,2012-12-28
LHX,2012,-0.33,2012-12-28
TEL,2012,0.66,2012-12-28
STX,2012,1.33,2012-12-28
SWK,2012,3.05,2012-12-29
TAP,2012,2.45,2012-12-29
